country,year,site_id,landscape_type,transect,period,round,pollinator_group,pollinator_genus,pollinator_species,pollinator_species.1,plant_genus,plant_species
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,terrestris,terrestris,Echinops,sphaerocephalus
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Echinops,sphaerocephalus
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Echinops,sphaerocephalus
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,terrestris,terrestris,Echinops,sphaerocephalus
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Echinops,sphaerocephalus
Germany,2011,5,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Echinops,sphaerocephalus
Germany,2011,5,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Echinops,sphaerocephalus
Germany,2011,5,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Echinops,sphaerocephalus
Germany,2011,5,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Erigeron,annuus
Germany,2011,5,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Erigeron,annuus
Germany,2011,5,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Erigeron,annuus
Germany,2011,5,high,1,after,4,other wild bee,Andrena,flavipes,flavipes,Erigeron,annuus
Germany,2011,5,high,1,after,4,other wild bee,Andrena,flavipes,flavipes,Erigeron,annuus
Germany,2011,5,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Erigeron,annuus
Germany,2011,5,high,2,after,4,Hoverfly,Pipizella,viduata,viduata,Falcaria,vulgaris
Germany,2011,5,high,1,after,4,other wild bee,Lasioglossum,laticeps,laticeps,Hypericum,perforatum
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Hypericum,perforatum
Germany,2011,5,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Knautia,arvensis
Germany,2011,5,high,1,after,4,Bumblebee,Bombus,terrestris,terrestris,Knautia,arvensis
Germany,2011,5,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Knautia,arvensis
Germany,2011,5,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Melilotus,officinalis
Germany,2011,5,high,1,after,4,Bumblebee,Bombus,terrestris,terrestris,Origanum,vulgare
Germany,2011,5,high,1,after,4,Bumblebee,Bombus,terrestris,terrestris,Origanum,vulgare
Germany,2011,5,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Origanum,vulgare
Germany,2011,5,high,1,after,4,Bumblebee,Bombus,terrestris,terrestris,Origanum,vulgare
Germany,2011,5,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Origanum,vulgare
Germany,2011,5,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Origanum,vulgare
Germany,2011,5,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Origanum,vulgare
Germany,2011,5,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,5,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Potentilla,repens
Germany,2011,5,high,1,after,3,Hoverfly,Paragus,haemorrhous,haemorrhous,Potentilla,repens
Germany,2011,5,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Potentilla,repens
Germany,2011,5,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Potentilla,repens
Germany,2011,5,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Salvia,verticillata
Germany,2011,5,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Salvia,verticillata
Germany,2011,5,high,1,after,3,Bumblebee,Bombus,hortorum,hortorum,Salvia,verticillata
Germany,2011,5,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Salvia,verticillata
Germany,2011,5,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Salvia,verticillata
Germany,2011,5,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Salvia,verticillata
Germany,2011,5,high,1,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Salvia,verticillata
Germany,2011,5,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Salvia,verticillata
Germany,2011,5,high,1,after,3,Honeybee,Apis,mellifera,mellifera,Salvia,verticillata
Germany,2011,5,high,2,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Salvia,verticillata
Germany,2011,5,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Salvia,verticillata
Germany,2011,5,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Salvia,verticillata
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,pratorum,pratorum,Salvia,verticillata
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,pratorum,pratorum,Salvia,verticillata
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Salvia,verticillata
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Salvia,verticillata
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Salvia,verticillata
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Salvia,verticillata
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Salvia,verticillata
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Salvia,verticillata
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Salvia,verticillata
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Salvia,verticillata
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Salvia,verticillata
Germany,2011,5,high,2,after,4,Bumblebee,Bombus,pratorum,pratorum,Salvia,verticillata
Germany,2011,5,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,5,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,5,high,2,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,5,high,2,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,5,high,2,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,5,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Thymus,praecox
Germany,2011,5,high,1,during,1,other wild bee,Lasioglossum,malachurum,malachurum,Euphorbia,cyparissias
Germany,2011,5,high,1,during,2,Hoverfly,Pipizella,viduata,viduata,Euphorbia,cyparissias
Germany,2011,5,high,2,during,2,Hoverfly,Cheilosia,spec,spec,Euphorbia,cyparissias
Germany,2011,5,high,2,during,2,Hoverfly,Pipizella,viduata,viduata,Euphorbia,cyparissias
Germany,2011,5,high,2,during,2,Hoverfly,Pipizella,viduata,viduata,Euphorbia,cyparissias
Germany,2011,5,high,2,during,2,Hoverfly,Pipizella,viduata,viduata,Euphorbia,cyparissias
Germany,2011,5,high,2,during,2,Hoverfly,Pipizella,viduata,viduata,Euphorbia,cyparissias
Germany,2011,5,high,2,during,2,Hoverfly,Pipizella,viduata,viduata,Euphorbia,cyparissias
Germany,2011,5,high,1,during,2,Honeybee,Apis,mellifera,mellifera,Hippocrepis,comosa
Germany,2011,5,high,1,during,2,Honeybee,Apis,mellifera,mellifera,Hippocrepis,comosa
Germany,2011,5,high,1,during,2,Honeybee,Apis,mellifera,mellifera,Hippocrepis,comosa
Germany,2011,5,high,1,during,2,other wild bee,Osmia,submicans,submicans,Hippocrepis,comosa
Germany,2011,5,high,1,during,1,other wild bee,Lasioglossum,villosulum,villosulum,Potentilla,verna
Germany,2011,5,high,1,during,1,other wild bee,Lasioglossum,villosulum,villosulum,Potentilla,verna
Germany,2011,5,high,1,during,1,other wild bee,Lasioglossum,villosulum,villosulum,Potentilla,verna
Germany,2011,5,high,2,during,1,other wild bee,Andrena,falsifica,falsifica,Potentilla,verna
Germany,2011,5,high,2,during,1,other wild bee,Andrena,decipiens,decipiens,Potentilla,verna
Germany,2011,5,high,2,during,1,other wild bee,Lasioglossum,malachurum,malachurum,Potentilla,verna
Germany,2011,5,high,2,during,1,other wild bee,Lasioglossum,malachurum,malachurum,Potentilla,verna
Germany,2011,5,high,2,during,1,other wild bee,Andrena,falsifica,falsifica,Primula,veris
Germany,2011,6,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Agrimonia,eupatoria
Germany,2011,6,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Agrimonia,eupatoria
Germany,2011,6,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Agrimonia,eupatoria
Germany,2011,6,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Agrimonia,eupatoria
Germany,2011,6,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Agrimonia,eupatoria
Germany,2011,6,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Agrimonia,eupatoria
Germany,2011,6,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Agrimonia,eupatoria
Germany,2011,6,high,1,after,4,Hoverfly,Melanostoma,mellinum,mellinum,Agrimonia,eupatoria
Germany,2011,6,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Agrimonia,eupatoria
Germany,2011,6,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Agrimonia,eupatoria
Germany,2011,6,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Bupleurum,falcatum
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Bupleurum,falcatum
Germany,2011,6,high,2,after,4,other wild bee,Osmia,rapunculi,rapunculi,Campanula,glomerata
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,terrestris,terrestris,Centaurea,jacea
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,jacea
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,sylvarum,sylvarum,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,sylvarum,sylvarum,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,sylvarum,sylvarum,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,1,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Centaurea,jacea
Germany,2011,6,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,2,after,4,Bumblebee,Bombus,terrestris,terrestris,Centaurea,scabiosa
Germany,2011,6,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,6,high,2,after,4,Honeybee,Apis,mellifera,mellifera,Centaurea,scabiosa
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Daucus,carota
Germany,2011,6,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Galium,verum
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,pratorum,pratorum,Helianthemum,nummularium
Germany,2011,6,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Helianthemum,nummularium
Germany,2011,6,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Helianthemum,nummularium
Germany,2011,6,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Helianthemum,nummularium
Germany,2011,6,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Helianthemum,nummularium
Germany,2011,6,high,1,after,4,Honeybee,Apis,mellifera,mellifera,Helianthemum,nummularium
Germany,2011,6,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Helianthemum,nummularium
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,hypnorum,hypnorum,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,hypnorum,hypnorum,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,terrestris,terrestris,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,other wild bee,Andrena,ovulata,ovulata,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,other wild bee,Trachusa,byssinum,byssinum,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,other wild bee,Osmia,aurulenta,aurulenta,Hippocrepis,comosa
Germany,2011,6,high,1,after,3,other wild bee,Megachile,lagopoda,lagopoda,Hippocrepis,comosa
Germany,2011,6,high,2,after,4,Bumblebee,Bombus,pratorum,pratorum,Knautia,arvensis
Germany,2011,6,high,1,after,4,other wild bee,Andrena,flavipes,flavipes,Origanum,vulgare
Germany,2011,6,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Picris,hieracoides
Germany,2011,6,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Scaeva,pyrastri,pyrastri,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Scaeva,pyrastri,pyrastri,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Scaeva,pyrastri,pyrastri,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Picris,hieracoides
Germany,2011,6,high,2,after,4,other wild bee,Lasioglossum,malachurum,malachurum,Picris,hieracoides
Germany,2011,6,high,2,after,4,other wild bee,Lasioglossum,glabriusculum,glabriusculum,Picris,hieracoides
Germany,2011,6,high,2,after,4,other wild bee,Lasioglossum,pauxillum,pauxillum,Picris,hieracoides
Germany,2011,6,high,2,after,4,other wild bee,Lasioglossum,pauxillum,pauxillum,Picris,hieracoides
Germany,2011,6,high,2,after,4,other wild bee,Heriades,truncorum,truncorum,Picris,hieracoides
Germany,2011,6,high,2,after,3,other wild bee,Lasioglossum,glabriusculum,glabriusculum,Ranunculus,bulbosus
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,hortorum,hortorum,Salvia,pratensis
Germany,2011,6,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Sanguisorba,minor
Germany,2011,6,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Senecio,jacobaea
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,6,high,1,after,3,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Stachys,recta
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Stachys,recta
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,sylvarum,sylvarum,Stachys,recta
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,sylvarum,sylvarum,Teucrium,chamaedrys
Germany,2011,6,high,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Teucrium,chamaedrys
Germany,2011,6,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Trifolium,pratense
Germany,2011,6,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Trifolium,pratense
Germany,2011,6,high,2,during,1,Hoverfly,Sphaerophoria,scripta,scripta,Fragaria,viridis
Germany,2011,6,high,1,during,2,Bumblebee,Bombus,sylvarum,sylvarum,Lamium,album
Germany,2011,6,high,1,during,1,Hoverfly,Xanthogramma,citrofasciatum,citrofasciatum,Potentilla,verna
Germany,2011,6,high,2,during,2,Hoverfly,Pipizella,viduata,viduata,Ranunculus,repens
Germany,2011,6,high,2,during,1,Honeybee,Apis,mellifera,mellifera,Taraxacum,officinalis
Germany,2011,7,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Anthericum,liliago
Germany,2011,7,high,1,after,4,other wild bee,Hylaeus,variegatus,variegatus,Anthericum,liliago
Germany,2011,7,high,1,after,4,other wild bee,Lasioglossum,interruptum,interruptum,Anthericum,liliago
Germany,2011,7,high,1,after,4,other wild bee,Lasioglossum,morio,morio,Anthericum,liliago
Germany,2011,7,high,1,after,4,other wild bee,Lasioglossum,morio,morio,Anthericum,liliago
Germany,2011,7,high,2,after,4,Hoverfly,Sphaerophoria,scripta,scripta,Bupleurum,falcatum
Germany,2011,7,high,2,after,4,other wild bee,Lasioglossum,interruptum,interruptum,Bupleurum,falcatum
Germany,2011,7,high,2,after,3,other wild bee,Lasioglossum,morio,morio,Campanula,patula
Germany,2011,7,high,1,after,4,other wild bee,Lasioglossum,morio,morio,Cardamine,draba
Germany,2011,7,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,7,high,1,after,3,other wild bee,Halictus,simplex,simplex,Centaurea,scabiosa
Germany,2011,7,high,1,after,3,other wild bee,Lasioglossum,glabriusculum,glabriusculum,Centaurea,scabiosa
Germany,2011,7,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,7,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,7,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,jacea
Germany,2011,7,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,jacea
Germany,2011,7,high,2,after,4,Bumblebee,Bombus,terrestris,terrestris,Centaurea,jacea
Germany,2011,7,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,7,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
Germany,2011,7,high,1,after,3,Hoverfly,Merodon,spec,spec,Geranium,sanguineum
Germany,2011,7,high,1,after,3,Hoverfly,Merodon,spec,spec,Geranium,sanguineum
Germany,2011,7,high,1,after,3,Hoverfly,Merodon,spec,spec,Geranium,sanguineum
Germany,2011,7,high,1,after,3,Hoverfly,Merodon,spec,spec,Geranium,sanguineum
Germany,2011,7,high,1,after,3,Hoverfly,Chrysotoxum,cautum,cautum,Geranium,sanguineum
Germany,2011,7,high,1,after,3,Hoverfly,Merodon,spec,spec,Geranium,sanguineum
